BFF	BFFs	0.75	0.933333	0.953333	0.888889	-0.85073	0	1	0.085866
BJ Penn 90 Days: The Journey Of The Prodigy	Back in the Day: Life on the Praries	0.431818	0.676184	0.708565	0.54321	0.215137	1	0	-2.061643
BJ Thomas: The Best Of BJ Thomas Live	Blue Highways: Voices of the Other America	0.210526	0.634749	0.671274	0.419753	0.213496	1	0	-2.536147
BJ's Teddy Bear Club And Bible Stories, Vol. 1 - 2	BJ's Teddy Bear Club & Bible Stories	0.705882	0.892952	1	0.818182	0.213502	1	1	-0.159149
BJ's Teddy Bear Club And Bible Stories, Vol. 3 - 4	BJ's Teddy Bear Club & Bible Stories	0.705882	0.892952	1	0.818182	0.213502	1	1	-0.159149
BJ's Teddy Bear Club And Bible Stories, Vol. 5 - 6	BJ's Teddy Bear Club & Bible Stories	0.705882	0.892952	1	0.818182	0.213502	1	1	-0.159149
BKO Quintet: Bamako Today (DVD/CD Combo)	Buen día para todos (BDPT)	0.341463	0.644277	0.679849	0.411765	0.758197	1	0	-2.442488
BKO: Bangkok Knockout	Breaking Point	0.318182	0.657071	0.691364	0.432432	0.474767	1	0	-2.393869
BKO: Bangkok Knockout (Blu-ray)	BFD (Brain Food Daily)	0.28125	0.634446	0.671002	0.472727	0.503507	1	0	-2.425606
BLAST! (2008)	Beyond 2000	0.428571	0.642857	0.678571	0.461538	-0.983425	0	0	-2.300380
BLS For Healthcare Providers: Professional (2006)	BraveHeart Women TV Professional Success	0.42	0.673753	0.706378	0.527473	0.213496	1	0	-2.108221
BLS For Healthcare Providers: Professional (2011)	BraveHeart Women TV Professional Success	0.42	0.673753	0.706378	0.527473	0.213496	1	0	-2.108221
BLS Review	Bum Reviews	0.727273	0.856061	0.870455	0.782609	-0.660652	0	0	-0.519595
BLS Skills Review (2008)	BBC Music Live 2000	0.4	0.681905	0.713714	0.488889	-1.049072	0	0	-2.165995
BLS Skills Review (2011)	Bob Mills' Big 80's	0.4	0.663333	0.697	0.488889	-1.047052	0	0	-2.222992
BMF Story	Bible Story	0.6	0.822222	0.84	0.727273	-0.802853	0	0	-0.972839
BMF: Street Certified	Big Screen: X Certificate	0.454545	0.697941	0.728147	0.666667	-0.722078	0	0	-1.737909
BMF: The Rise & Fall Of A Hip-Hop Drug Empire	Banshee Origins: Olek Drops a Dime	0.26087	0.610818	0.649736	0.395062	0.230541	1	0	-2.606316
BMW: A Driving Obsession	Backseat Driving	0.32	0.662745	0.696471	0.47619	-1.011148	0	0	-2.311869
BMX Bandits (Hollywood's Attic)	Backstage in Hollywood	0.375	0.726147	0.753533	0.509091	0.518764	1	0	-2.015837
BMX Bandits (Miracle Pictures)	Bloodletting & Miraculous Cures	0.354839	0.685423	0.71688	0.507937	0.986549	1	0	-2.165265
BMX Bandits (Platinum)	Bendita Mentira	0.391304	0.677188	0.709469	0.461538	0.053438	1	0	-2.231760
BMX Bandits (Severin)	Big Screen Britain	0.272727	0.701542	0.731388	0.487805	-0.569487	0	0	-2.211987
BMX Bandits (Severin/ Blu-ray)	Beat the Star (Australia)	0.258065	0.667189	0.70047	0.421053	0.707538	1	0	-2.419739
BNO: Here & There, Vol. 2 (Blu-ray)	Big Brian the Fortune Seller	0.305556	0.614304	0.652874	0.4	0.425876	1	0	-2.565228
BO (Book w/ DVD)	Beg, Borrow & Deal	0.294118	0.671517	0.704365	0.5	-0.379439	0	0	-2.268623
BOC Challenge: Knockdown	Body Challenge: Ultimate Slimdown	0.36	0.712767	0.74149	0.610169	0.28433	1	0	-1.897385
BODL: Battle Of The Dancelines	Battle of the Brains	0.516129	0.692226	0.723003	0.653846	0.771938	1	0	-1.706975
BOF: Atomik Circus (DVD/CD Combo)	Beth, From Chicago: Web Series	0.235294	0.601102	0.640992	0.338462	0.636038	1	0	-2.709310
BR: Fernweh: Kanadische Arktis & Ontario	Bruce Forsyth and the Generation Game	0.317073	0.679813	0.711832	0.455696	0.213576	1	0	-2.294036
BR: Fernweh: Peru & Ecuador	Be Bench: The Model Search	0.285714	0.647552	0.682796	0.472727	0.254146	1	0	-2.385571
BR: Fernweh: Rajasthan & Nordindien	Bassie en Adriaan en de diamant	0.277778	0.677184	0.709466	0.441176	0.401316	1	0	-2.350545
BRC Trouble In Store Pack: Trouble In Store / A Retailer's Guide To Legal Compliance / Age Restricted Sales (Book w/ DVD)	Behind the Mask Show: The Story of the US Mercs Paintball Team	0.245902	0.546606	0.591945	0.356757	0.213496	1	0	-2.814734
BSAVA Manual Of Canine And Feline Neurology (Book w/ DVD)	Bullets, Boots and Bandages: How to Really Win at War	0.189655	0.606259	0.645633	0.339286	0.213496	1	0	-2.712338
BSAVA Manual Of Canine And Feline Ultrasonography (Book w/ DVD)	Bailando por un sueño: 1er campeonato internacional de baile	0.171875	0.610246	0.649221	0.336	0.213496	1	0	-2.711317
BSBK Review 2004	BBC News 24	0.470588	0.759804	0.783824	0.62069	-0.309863	0	0	-1.596457
BSBK Review 2005	Bum Reviews	0.529412	0.759804	0.783824	0.62069	-0.307321	0	0	-1.521986
BSCS Biology: A Human Approach (Book w/ DVD)	But Seriously, It's Sheila Hancock	0.222222	0.609524	0.648571	0.375	0.238134	1	0	-2.652128
BT: This Binary Universe (DVD/CD Combo)	Banshee Origins: Olek Drops a Dime	0.225	0.633095	0.669786	0.346667	0.218056	1	0	-2.622864
BTCC 2004 Review	Blue Review	0.529412	0.759804	0.783824	0.62069	-0.307321	0	0	-1.521986
BTCC 2005 Review	Blue Review	0.529412	0.759804	0.783824	0.62069	-0.307321	0	0	-1.521986
BTEC National Engineering Tutor Support Material: Core Units For All BTEC National Engineering Pathways (DVD-ROM)	Bailando por un sueño: 1er campeonato internacional de baile	0.263158	0.584504	0.626053	0.365714	0.213496	1	0	-2.707292
BTEC National Engineering Tutor Support Material: Mandatory And Selected Optional Units For The ... (DVD-ROM)	Bailando por un sueño: 1er campeonato internacional de baile	0.281818	0.614806	0.653325	0.385965	0.213496	1	0	-2.595855
BTK Confessions	Baronessen	0.5	0.742424	0.768182	0.592593	-0.666834	0	0	-1.674815
BTK Killer Speaks	Big Pullers	0.444444	0.712963	0.741667	0.533333	-0.547459	0	0	-1.947024
BX. Thug Soldiers	Bought & Sold	0.388889	0.738336	0.764502	0.5625	-1.110268	0	0	-1.869826
BYU Young Ambassadors: Heartsongs: Melodies Of Love	Bodyslam! The Making of a Professional Wrestler	0.173077	0.657891	0.692102	0.34	0.213496	1	0	-2.584676
Ba Duan Jin (Book w/ DVD)	Born on a Bad Day	0.307692	0.676638	0.708974	0.409091	-1.152853	0	0	-2.376998
Ba Duan Jin (Book w/ DVD/ Old Version)	Between Lust and Brookings Drive	0.205128	0.631803	0.668623	0.416667	0.230306	1	0	-2.550374
Ba Duan Jin: Eight-Section Qigong Exercises (Book w/ DVD)	Battle Jar: Resolving Arguments Since the Dawn of Time	0.206897	0.652809	0.722247	0.371681	0.213496	1	0	-2.505831
Ba'al: The Storm God (PG-13 Version)	Blood of the Samurai: The Series	0.27027	0.67775	0.709975	0.4	0.286978	1	0	-2.410428
Ba'al: The Storm God (Unrated Version)	Blood of the Samurai: The Series	0.282051	0.696387	0.726748	0.444444	0.230672	1	0	-2.285900
BaGua Eight Large Palms	Bad Weather Films	0.416667	0.703704	0.762963	0.47619	-1.057198	0	0	-2.058956
Baa Baa Black Sheep, Vol. 1	Baa Baa Black Sheep	0.714286	0.904762	1	0.833333	-0.194524	0	1	-0.083622
Baa Baa Black Sheep, Vol. 2	Baa Baa Black Sheep	0.714286	0.904762	1	0.833333	-0.194524	0	1	-0.083622
Baaba Maal: Live At The Royal Festival Hall (5.1/DTS)	Barbara Mandrell and the Mandrell Sisters	0.277778	0.627205	0.701764	0.4375	0.213496	1	0	-2.450819
Baadasssss Cinema	Baadasss TV	0.555556	0.796296	0.959259	0.666667	-0.536176	0	0	-1.016007
Baadasssss! (Columbia/Tri-Star)	Baadasss TV	0.34375	0.677083	0.935417	0.5	0.340905	1	0	-1.867343
Baadasssss! (Mill Creek Entertainment)	Bravo Profiles: The Entertainment Business	0.282051	0.707474	0.736726	0.536585	0.213496	1	0	-2.109497
Baader Meinhof Complex	Breathing Room	0.304348	0.718357	0.746522	0.473684	0.903533	1	0	-2.158334
Baader Meinhof Complex (Blu-ray)	Bride of the Century	0.363636	0.689755	0.720779	0.481481	0.998117	1	0	-2.186494
Baadshah	Bands	0.555556	0.796296	0.837037	0.666667	-1.045181	0	0	-1.227884
Baadshahs Of Bollywood, Vol. 1	Brits Bollywood	0.419355	0.712366	0.741129	0.553191	0.77579	1	0	-1.940792
Baadshahs Of Bollywood, Vol. 2	Brits Bollywood	0.419355	0.712366	0.741129	0.553191	0.77579	1	0	-1.940792
Baaghi	Baari	0.714286	0.849206	0.894444	0.769231	-0.959998	0	0	-0.544614
Baaria	Baari	0.857143	0.952381	0.97619	0.923077	-0.862668	0	1	0.432474
Baaria (Blu-ray)	Bahama Blue	0.470588	0.759804	0.807843	0.62069	-0.797443	0	0	-1.557996
Baaton Baaton Mein	Botan to bara	0.421053	0.732352	0.759117	0.484848	-1.080182	0	0	-1.990744
Baaz	Bradaz	0.6	0.904762	0.914286	0.833333	-1.068182	0	0	-0.421936
Baaz (Old Version/ 2005 Release)	Blaze and the Monster Machines	0.30303	0.655751	0.690176	0.40625	0.721795	1	0	-2.444301
Baaz (Old Version/ 2006 Release)	Blaze and the Monster Machines	0.30303	0.655751	0.690176	0.40625	0.721795	1	0	-2.444301
Baazigar	Bazar	0.666667	0.833333	0.866667	0.8	-0.993418	0	0	-0.637417
Bab El-Oued City	Bayou City	0.529412	0.745494	0.796395	0.642857	-0.25307	0	0	-1.487615
Bab'Aziz: The Prince Who Contemplated His Soul	Bishojo Celebrity Panchanne: The Wife is a Superheroine!	0.021277	0.684708	0.716237	0.384615	0.213496	1	0	-2.494479
Baba Best Of: Baba Alla	Babalar ve Evlatlar	0.375	0.701587	0.820952	0.5	-0.716334	0	0	-1.976407
Baba Yaga	Baba ocagi	0.7	0.842424	0.921212	0.761905	-0.820011	0	0	-0.552481
Baba Yaga (Blu-ray)	Babaeng hampaslupa	0.35	0.702193	0.821316	0.564103	-0.116754	0	0	-1.888415
Baba Yaga (Blu-ray) / Killer Nun (Blu-ray)	Baba	0.116279	0.631008	0.778605	0.208333	0.213496	1	0	-2.659224
Babadook	Bambaloo	0.666667	0.851852	0.881481	0.777778	-1.026675	0	0	-0.619451
Babadook (Blu-ray)	Bloody Murray	0.421053	0.696867	0.72718	0.545455	-1.078366	0	0	-2.002950
Babadook (Special Edition/ Blu-ray)	Baboons with Bill Bailey	0.333333	0.666101	0.766271	0.459016	0.86349	1	0	-2.225410
Babae Sa Breakwater	Baa Baa Black Sheep	0.4	0.716667	0.773333	0.55	0.042076	1	0	-1.909870
Babar And The Adventures Of Badou: Gone Wild	Babar and the Adventures of Badou	0.688889	0.795554	0.918222	0.78481	0.294891	1	1	-0.630194
Babar And The Adventures Of Badou: Tusk-Tastic Birthday	Babar and the Adventures of Badou	0.553571	0.722689	0.889076	0.688889	0.277831	1	1	-1.253657
Babar, King Of The Elephants	Benjamin the Elephant	0.551724	0.727488	0.754739	0.666667	-0.551789	0	0	-1.513814
Babar: Adventure Pack: Babar: The Movie / Best Friends Forever / School Days	Babar	0.077922	0.632756	0.816378	0.144578	0.213496	1	1	-2.658341
Babar: Babar And Father Christmas	Blakkbox: Data from the Inside	0.323529	0.685657	0.717091	0.461538	0.653996	1	0	-2.262794
Babar: Best Friends Forever	Best Friends Forever	0.75	0.765873	0.789286	0.857143	-0.679072	0	0	-0.655278
Babar: School Days	Bridge School News	0.578947	0.754386	0.778947	0.631579	0.061887	1	0	-1.452479
Babar: The Classic Series: The Complete 1st Season	Blush: The Search for America's Greatest Makeup Artist	0.215686	0.684809	0.716328	0.45283	0.213496	1	0	-2.348843
Babar: The Movie (Artisan)	Batman: The Animated Series	0.37037	0.735009	0.788007	0.581818	0.025895	1	0	-1.824579
Babar: The Movie (E1 Entertainment)	Babyalarm! Teeniemütter in Not	0.361111	0.744176	0.820923	0.507463	0.35897	1	0	-1.894557
Babar: Ultimate Collection	Ben 10: Ultimate Alien	0.555556	0.720959	0.748863	0.64	-1.1389	0	0	-1.584937
Babara Cartland: My Life Is A Novel	Babar and the Adventures of Badou	0.305556	0.672794	0.836397	0.485714	0.389811	1	0	-2.089852
Babasonicos: Anoche (DVD/ CD Combo/ Edicion Limitada De Lujo)	BBC Learning Episode: Brazil - Music Dance and Art	0.16129	0.623287	0.660958	0.318584	0.213496	1	0	-2.699930
Babasonicos: Luces	Babino unuce	0.473684	0.732609	0.812827	0.625	-0.637027	0	0	-1.593947
Babasonicos: Luces (DVD/CD Combo)	Baba	0.147059	0.639216	0.783529	0.25641	0.213496	1	0	-2.593460
Babatunde Olatunji: African Drumming	Brian Majestic: Dinosaur Hunter	0.27027	0.672309	0.705078	0.434783	0.294994	1	0	-2.378622
Babatunde Olatunji: Drums Of Passion Live '85	Banshee Origins: Olek Drops a Dime	0.304348	0.665921	0.732737	0.444444	0.233161	1	0	-2.316187
Babatunde Olatunji: Love Drum Talk (Audio-Only DVD)	Burnout: The Ultimate Drag Race Challenge	0.25	0.6287	0.66583	0.361702	0.213496	1	0	-2.605486
Babe (1975/ Archive Collection/ On Demand DVD-R)	Berlin 1936: Games of the XI Olympiad	0.204082	0.616479	0.654831	0.367816	0.213507	1	0	-2.650022
Babe (1992)	Brave 10	0.416667	0.722222	0.75	0.571429	-1.039662	0	0	-1.878566
Babe (1995/ Pan & Scan)	Bachelor (France)	0.291667	0.657407	0.725926	0.47619	-1.186629	0	0	-2.302440
Babe (1995/ Pan & Scan/ DTS)	Buen día para todos (BDPT)	0.241379	0.613155	0.651839	0.392857	0.614557	1	0	-2.612704
Babe (1995/ Pan & Scan/ Dolby Digital) / Babe: Pig In The City	Babes	0.079365	0.57672	0.746032	0.144928	0.213496	1	0	-2.816464
Babe (1995/ Pan & Scan/ Special Edition)	Back of the Y Masterpiece Television	0.317073	0.613889	0.691111	0.410256	0.21404	1	0	-2.498134
Babe (1995/ Pan & Scan/ Special Edition/ Old Version)	BBC Learning Episode: Brazil - Music Dance and Art	0.148148	0.647331	0.682598	0.342857	0.213496	1	0	-2.616790
Babe (1995/ Widescreen) / Babe: Pig In The City	Billy Wilder, wie haben Sie's gemacht?	0.3125	0.6158	0.65422	0.413793	0.2135	1	0	-2.538658
Babe (1995/ Widescreen/ Blu-ray)	Babys! Kleines Wunder - Großes Glück	0.151515	0.647693	0.753385	0.371429	0.283573	1	0	-2.495766
Babe (1995/ Widescreen/ Decades Collection)	Bambole: scene di un delitto perfetto	0.25	0.642989	0.714391	0.439024	0.213742	1	0	-2.422710
Babe (1995/ Widescreen/ Happy Faces Version)	Behind the Scenes on Disney Channel's Zapped	0.155556	0.641005	0.676905	0.4	0.213496	1	0	-2.565528
Babe (1995/ Widescreen/ Special Edition)	Back of the Y Masterpiece Television	0.317073	0.648477	0.718782	0.435897	0.214043	1	0	-2.368553
Babe (1995/ Widescreen/ Special Edition/ Blu-ray w/ Digital Copy/ Academy Slipcase)	Bailando por un sueño: 1er campeonato internacional de baile	0.22619	0.602251	0.681801	0.358621	0.213496	1	0	-2.642257
Babe (1995/ Widescreen/ Special Edition/ Promotional Packaging)	Bailando por un sueño: 1er campeonato internacional de baile	0.25	0.651422	0.721138	0.384	0.213496	1	0	-2.473040
Babe (1995/ Widescreen/ Universal 100th Anniversary Edition w/ Digital Copy)	Breakfast with the Arts (Richard Rodgers: Falling in Love)	0.246753	0.630524	0.667472	0.352941	0.213496	1	0	-2.612551
Babe (1995/ Widescreen/ Universal 100th Anniversary Edition/ DVD & Blu-ray Combo w/ Digital Copy)	Brothers Grimm Fairy Tales: Poseidon God of Water - 20, Story Time	0.193878	0.587319	0.628587	0.315152	0.213496	1	0	-2.781610
Babe Family Double Feature: Babe (1995/ Widescreen/ Special Edition) / Babe: Pig In The City	Baba	0.053763	0.614337	0.730036	0.102041	0.213496	1	0	-2.806126
Babe Ruth	Barbe Rouge	0.6	0.822222	0.857778	0.727273	-0.800594	0	0	-0.942299
Babe Ruth (Old Version)	Bob the Builder	0.375	0.707799	0.737019	0.55	-0.001084	0	0	-2.005737
Babe Ruth Story (1948/ Archive Collection/ On Demand DVD-R)	Battle of the Sexes: in the Animal World	0.25	0.653646	0.722917	0.356436	0.213496	1	0	-2.501441
Babe Ruth Story (UNK)	Bubble Bath Bay	0.318182	0.698864	0.728977	0.473684	-0.281599	0	0	-2.208139
Babe Ruth: A&E Biography	Baa Bahoo Aur Baby	0.4	0.694185	0.755348	0.5	-1.038419	0	0	-2.065397
Babe Ruth: Greatest Sports Legends	Business Matters: A Prophet Unheard	0.171429	0.698501	0.728651	0.394366	0.328675	1	0	-2.408511
Babe Winkelman's Cashing In On Catfish	Bassie en Adriaan en de diamant	0.282051	0.663462	0.730769	0.450704	0.243165	1	0	-2.329515
Babe Winkelman's Deadliest Largemouth: Bassin' Secrets	Battle Jar: Resolving Arguments Since the Dawn of Time	0.218182	0.679897	0.743917	0.381818	0.213496	1	0	-2.414766
Babe Winkelman's Giant Pike	Bubnjari iz Dijamantne sume	0.214286	0.692857	0.723571	0.428571	0.427089	1	0	-2.359724
Babe Winkelman's Giant Walleyes: Live Bait Techniques	Bassie en Adriaan en het geheim van de sleutel	0.296296	0.662727	0.730181	0.435644	0.213496	1	0	-2.343574
Babe Winkelman's Panfishing	Baie des flamboyants	0.357143	0.71732	0.773856	0.44898	-0.706686	0	0	-2.115856
Babe Winkelman's Smallmouth Wisdom	Baie des flamboyants	0.314286	0.676844	0.741475	0.464286	0.965929	1	0	-2.248008
Babe: Pig In The City	Blair: The Inside Story	0.409091	0.738785	0.764906	0.521739	-0.964265	0	0	-1.919163
Babe: Pig In The City (15 Anniversary/ Blu-ray)	Bible Man - The Animated Series	0.333333	0.659722	0.69375	0.425	0.27414	1	0	-2.385682
Babe: Pig In The City (Old Version)	Bible Man - The Animated Series	0.416667	0.698923	0.729031	0.529412	0.407773	1	0	-2.028550
Babe: The Complete Adventures: 2 Movie Pig Pack (Pan & Scan)	Born to Be Wild: The Golden Age of American Rock	0.229508	0.643076	0.678768	0.436364	0.213496	1	0	-2.482466
Babe: The Complete Adventures: 2 Movie Pig Pack (Widescreen)	Bassie en Adriaan en het geheim van de sleutel	0.295082	0.6673	0.73384	0.425926	0.213496	1	0	-2.345300
Babe: The Story Of Babe Ruth: A&E Biograrphy (A&E Direct/ On Demand DVD-R)	Bible Story	0.133333	0.623333	0.661	0.229885	0.213496	1	0	-2.785558
BabeWatch: Butts, Breasts & Budapest (Peach DVD)	Bugs, Bites and Parasites: Tropical Diseases Uncovered	0.081633	0.638334	0.6745	0.365385	0.213496	1	0	-2.628845
BabeWatch: Butts, Breasts & Budapest (Vivid)	Backstairs at the White House	0.222222	0.652778	0.722222	0.346667	0.786305	1	0	-2.528980
BabeWatch: Crazy Girls Cancun	Broadway: The American Musical	0.166667	0.670398	0.703358	0.360656	0.994474	1	0	-2.529741
BabeWatch: Crazy Girls Mexico	Beach Patrol: Miami Beach	0.366667	0.678632	0.710769	0.5	0.695148	1	0	-2.188643
BabeWatch: Dream Dolls (Peach DVD)	Beach Patrol: Miami Beach	0.342857	0.67558	0.708022	0.491803	0.868378	1	0	-2.231313
BabeWatch: Dream Dolls (Vivid)	Babies: Special Delivery	0.354839	0.674289	0.772002	0.5	0.511868	1	0	-2.119839
BabeWatch: Hot Bodiest	Boracay Bodies	0.478261	0.718357	0.746522	0.578947	0.946924	1	0	-1.808710
BabeWatch: Las Vegas	Bachelorette Party: Las Vegas	0.333333	0.731997	0.785597	0.666667	0.138367	1	0	-1.713741
BabeWatch: Lingerie (Peach DVD)	Barbie: Life in the Dreamhouse	0.34375	0.677847	0.742278	0.507937	0.902201	1	0	-2.152997
BabeWatch: Lingerie (Vivid)	Barbati de inchiriat	0.357143	0.697712	0.75817	0.44898	-0.705872	0	0	-2.175160
BabeWatch: Naughty But Nice (Peach DVD)	Baywatch Nights	0.3	0.654167	0.723333	0.428571	0.514711	1	0	-2.375068
BabeWatch: Naughty But Nice (Vivid)	Baywatch Nights	0.333333	0.664352	0.731481	0.461538	0.841095	1	0	-2.273591
BabeWatch: Palm Springs (Peach DVD)	Beach Patrol: Miami Beach	0.388889	0.705452	0.734907	0.548387	0.952979	1	0	-2.002617
BabeWatch: Palm Springs (Vivid)	Beach Patrol: San Diego	0.375	0.686111	0.7175	0.535714	0.483674	1	0	-2.099098
BabeWatch: Raw And Wild	Batman: Black and White	0.416667	0.707516	0.766013	0.541667	-1.122539	0	0	-1.936199
BabeWatch: Sex Fantasies	Being the Finest	0.36	0.697466	0.727719	0.52381	-1.009775	0	0	-2.097027
BabeWatch: Sex Kittens (Peach DVD)	Babewatch UK	0.314286	0.684982	0.810989	0.458333	0.366399	1	0	-2.141881
BabeWatch: Sex Kittens (Vivid)	Babewatch UK	0.354839	0.69727	0.818362	0.5	0.539066	1	0	-2.007267
BabeWatch: Wet Dreams	Bob the Series	0.409091	0.726263	0.753636	0.540541	0.508636	1	0	-1.927990
BabeWatch: Wild Pool Parties	Bachelor in Paradise	0.344828	0.730504	0.784404	0.52	-0.217844	0	0	-1.971159
BabeWatch: Wild Women Of Prague	Black & White Animal League	0.34375	0.710768	0.739692	0.466667	0.679013	1	0	-2.161261
Babel (Paramount)	Babe tsarstvo	0.444444	0.72328	0.833968	0.5625	-1.289364	0	0	-1.731472
Babel (Paramount/ Blu-ray)	Balada por un amor	0.296296	0.681676	0.745341	0.478261	-0.671728	0	0	-2.226147
Babel (Paramount/ Blu-ray/ Checkpoint)	Betania, orgullo y pasion	0.25641	0.663004	0.696703	0.4	0.992921	1	0	-2.460652
Babel (Paramount/ HD-DVD)	By Popular Demand	0.269231	0.670085	0.703077	0.363636	-1.148701	0	0	-2.479897
Babel (Paramount/ HD-DVD/ Checkpoint)	Barbara	0.157895	0.635965	0.708772	0.304348	0.213513	1	0	-2.641393
Babel (Paramount/ Old Version)	Bachelor in Paradise	0.258065	0.701485	0.761188	0.461538	0.747458	1	0	-2.220173
Babel (Paramount/ Special Collector's Edition)	Batalla de las Americas (Canada Competition)	0.319149	0.712248	0.769798	0.456522	0.213496	1	0	-2.151195
Babel (Paramount/ Special Collector's Edition/ Checkpoint)	Batalla de las Americas (Canada Competition)	0.254237	0.681312	0.745049	0.403846	0.213496	1	0	-2.362301
Babel (Warner Brothers)	Beaver Brothers	0.625	0.731944	0.75875	0.75	0.061944	1	0	-1.218501
Babel (Warner Brothers/ Blu-ray)	Big Brother/Bez cenzury	0.30303	0.666334	0.699701	0.526316	0.581668	1	0	-2.236103
Babel II: Beyond Infinity #1- 4: Testament Of The Apocalypse Collection	Behind the Mask Show: The Story of the US Mercs Paintball Team	0.222222	0.62791	0.665119	0.385185	0.213496	1	0	-2.592340
Babel II: Beyond Infinity #1: Call To The Gods	Born to Be Wild: The Golden Age of American Rock	0.170213	0.660553	0.694497	0.354167	0.213496	1	0	-2.562585
Babel II: Beyond Infinity #2: Rise Of Poseidon	Build It Bigger: Rebuilding Greensburg	0.212766	0.630978	0.667881	0.348837	0.213505	1	0	-2.630978
Babel II: Beyond Infinity #3: Leon's Mirage	Ben Fogle: New Lives in the Wild	0.227273	0.63952	0.675568	0.363636	0.448088	1	0	-2.585191
Babel II: Beyond Infinity #4: Fall Of The Tower	Born to Be Wild: The Golden Age of American Rock	0.166667	0.637826	0.674043	0.350515	0.213496	1	0	-2.627648
Babel II: Perfect Collection #1 - 4	Big Cat Week Collection	0.472222	0.667885	0.701096	0.566667	0.954268	1	0	-2.003055
Babel II: Perfect Collection #1 - 4 (Old Version)	Bambole: scene di un delitto perfetto	0.28	0.658471	0.726777	0.409091	0.213499	1	0	-2.403199
Baberellas	Babe Arella	0.727273	0.914141	0.948485	0.869565	-0.608774	0	0	-0.049625
Babes Behind Bars	Behind the Ears	0.388889	0.767984	0.791186	0.647059	-1.316481	0	0	-1.611635
Babes From Japan: Freaky Fun	Bert's Family Feud	0.310345	0.672367	0.705131	0.458333	0.501192	1	0	-2.317286
Babes Going Bananas: Apple Booty Beauties	Based on a Couple of True Stories	0.404762	0.67577	0.740616	0.552632	0.268009	1	0	-2.027607
Babes Going Bananas: Black Bike Week 2007	Babes	0.142857	0.650794	0.825397	0.25	0.213496	1	0	-2.527526
Babes Going Bananas: Black Bike Week 2008	Babes	0.142857	0.650794	0.825397	0.25	0.213496	1	0	-2.527526
Babes Going Bananas: Dime Piece Cuties	Banshee Origins: Carrie at the Gate	0.307692	0.684473	0.747578	0.48	0.215977	1	0	-2.206725
Babes Going Bananas: G Spot	Budapest to Bamako	0.321429	0.686717	0.718045	0.510638	-0.110106	0	0	-2.184921
Babes Going Bananas: It Must Be Jelly	Blocker Gundan IV Machine Blaster	0.263158	0.664396	0.697957	0.416667	0.237572	1	0	-2.430641
Babes Going Bananas: Miami Memorial Day	Bukas na lang kita mamahalin	0.35	0.673426	0.706083	0.463768	0.47223	1	0	-2.275270
Babes Going Bananas: Rump Shaker	Bhagonwali - Baante Apni Taqdeer	0.333333	0.679293	0.711364	0.484848	0.934916	1	0	-2.238673
Babes Going Bananas: Shake It Like A Salt Shaker	Bassie en Adriaan en het geheim van de schatkaart	0.265306	0.693231	0.754585	0.464646	0.213496	1	0	-2.234845
Babes Going Crazy, Vol. 1	Best in Bridal	0.346154	0.683761	0.715385	0.536585	0.448002	1	0	-2.130973
Babes Going Crazy, Vol. 2	Best in Bridal	0.346154	0.683761	0.715385	0.536585	0.448002	1	0	-2.130973
Babes Going Crazy: Desert Heat	Beautiful Homes & Great Estates	0.193548	0.685423	0.71688	0.444444	0.967145	1	0	-2.370085
Babes Going Crazy: Erotic Fantasy Fest (Woodhaven)	Banshee Origins: Carrie at the Gate	0.294118	0.653463	0.722771	0.45977	0.21353	1	0	-2.336220
Babes Going Crazy: More Party Girls	Battle of the Gridiron Stars	0.277778	0.665982	0.732786	0.4	0.474391	1	0	-2.396039
Babes Going Crazy: Party Girls!	Battle of the Gridiron Stars	0.25	0.670693	0.736555	0.42623	0.665774	1	0	-2.364050
Babes Going Crazy: Ravin' Night And Day	Big Rich Texas: Whitney's Having a Baby	0.225	0.678736	0.710862	0.45	0.213499	1	0	-2.365378
Babes Going Crazy: Southwest Spring Break	Bomber Boys: The Fighting Lancaster	0.261905	0.688332	0.719499	0.435897	0.21787	1	0	-2.335375
Babes Going Crazy: Spring Break	Bana Hersey Yakisir: Shopping Monsters	0.1875	0.685363	0.748291	0.478873	0.219342	1	0	-2.282829
Babes Going Crazy: Stripfight Cagefight	Bana Hersey Yakisir: Shopping Monsters	0.2	0.663248	0.730598	0.405063	0.213514	1	0	-2.439140
Babes Going Crazy: Stripfight In Baja	Banshee Origins: Carrie at the Gate	0.289474	0.680349	0.74428	0.432432	0.222049	1	0	-2.302734
Babes Going Crazy: Wild In England	Barny, bossen & bagmanden	0.228571	0.663553	0.730842	0.393443	0.848888	1	0	-2.439385
Babes Going Crazy: Wild In The Ozarks	Babys! Kleines Wunder - Großes Glück	0.263158	0.67119	0.769833	0.426667	0.217023	1	0	-2.308909
Babes In Kongland	Babes in the Wood	0.555556	0.740741	0.896296	0.611111	-0.617965	0	0	-1.359445
Babes In The Woods (1962)	Babes in the Wood	0.615385	0.834758	0.933903	0.727273	-1.21764	0	1	-0.757627
Babes In The Woods (2000)	Babes in the Wood	0.615385	0.834758	0.933903	0.727273	-1.21764	0	1	-0.757627
Babes In Toyland (1934/ On Demand DVD-R)	Babes	0.146341	0.651762	0.825881	0.255319	0.213496	1	0	-2.519402
Babes In Toyland (1954/ Jef Films)	Babes	0.171429	0.65873	0.829365	0.292683	0.213498	1	0	-2.457954
